fixture,league,market,market_display,model_prob,entry_odds,bookmaker,match_date,leg_id,ft_result,hit,status,closing_odds,clv_pct,clv_source,primary_source,f2_sources,f2_agreed
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,OVER_2_5,Over 2.5,0.5072703523624299,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,OVER_3_5,Over 3.5,0.28671360202918317,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,BTTS_YES,BTTS Yes,0.5567776985475288,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Rizespor v Samsunspor (Turkish Super Lig),Turkish Super Lig,BTTS_NO,BTTS No,0.4432223014524712,0,Bet365,2026-08-22,Rizespor_v_Samsunspor_Turkish_Super_Lig_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,1X2_HOME,Home Win,0.7495010303718641,1.32,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,1X2_DRAW,Draw,0.15979979582367868,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,1X2_AWAY,Away Win,0.09069917380445724,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,OVER_1_5,Over 1.5,0.863916439157062,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,OVER_2_5,Over 2.5,0.6697184764581889,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,OVER_3_5,Over 3.5,0.45242491781903066,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,BTTS_YES,BTTS Yes,0.5295423795276244,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
FenerbahÃ§e v Konyaspor (Turkish Super Lig),Turkish Super Lig,BTTS_NO,BTTS No,0.4704576204723756,0,Bet365,2026-08-22,FenerbahÃ§e_v_Konyaspor_Turkish_Super_Lig_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fenerbahce v Konyaspor (Turkish Super Lig),Turkish Super Lig,1X2_HOME,Home Win,0.7669465788535188,1.32,SportyBet Nigeria,2026-08-22,Fenerbahce_v_Konyaspor_Turkish_Super_Lig_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fenerbahce v Konyaspor (Turkish Super Lig),Turkish Super Lig,1X2_DRAW,Draw,0.1954277266374804,0,SportyBet Nigeria,2026-08-22,Fenerbahce_v_Konyaspor_Turkish_Super_Lig_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Fenerbahce v Konyaspor (Turkish Super Lig),Turkish Super Lig,1X2_AWAY,Away Win,0.0376256945090008,0,SportyBet Nigeria,2026-08-22,Fenerbahce_v_Konyaspor_Turkish_Super_Lig_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,1X2_HOME,Home Win,0.34520033210247797,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,1X2_DRAW,Draw,0.294765191890554,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,1X2_AWAY,Away Win,0.3600344760069682,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,OVER_1_5,Over 1.5,0.6954547372917326,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,OVER_2_5,Over 2.5,0.4249238738295679,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,OVER_3_5,Over 3.5,0.21700150455377518,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,BTTS_YES,BTTS Yes,0.49231751220798736,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Antwerp v Genk (Belgian Pro League),Belgian Pro League,BTTS_NO,BTTS No,0.5076824877920126,0,Bet365,2026-08-22,Antwerp_v_Genk_Belgian_Pro_League_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,1X2_HOME,Home Win,0.43034751703705454,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,1X2_DRAW,Draw,0.2818611153712719,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,1X2_AWAY,Away Win,0.28779136759167345,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,OVER_1_5,Over 1.5,0.7228234935045053,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,OVER_2_5,Over 2.5,0.4587495362131815,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,OVER_3_5,Over 3.5,0.24456358294631986,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,BTTS_YES,BTTS Yes,0.5127314288373839,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Charleroi v Mechelen (Belgian Pro League),Belgian Pro League,BTTS_NO,BTTS No,0.4872685711626161,0,Bet365,2026-08-22,Charleroi_v_Mechelen_Belgian_Pro_League_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,1X2_HOME,Home Win,0.3979401497338348,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,1X2_DRAW,Draw,0.30157498450389963,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,1X2_AWAY,Away Win,0.3004848657622658,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,OVER_1_5,Over 1.5,0.7037421246777193,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,OVER_2_5,Over 2.5,0.429076802567446,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,OVER_3_5,Over 3.5,0.22030641690109148,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,BTTS_YES,BTTS Yes,0.49749255374259893,0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Birmingham v Bristol City (Championship),Championship,BTTS_NO,BTTS No,0.5025074462574011,2.0,Bet365,2026-08-22,Birmingham_v_Bristol_City_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,1X2_HOME,Home Win,0.44382415569174116,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,1X2_DRAW,Draw,0.29517764759296355,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,1X2_AWAY,Away Win,0.2609981967152952,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,OVER_1_5,Over 1.5,0.7079516962183061,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,OVER_2_5,Over 2.5,0.43447813043763023,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,OVER_3_5,Over 3.5,0.22463769009036566,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,BTTS_YES,BTTS Yes,0.49377323238428505,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Millwall v Norwich (Championship),Championship,BTTS_NO,BTTS No,0.506226767615715,0,Bet365,2026-08-22,Millwall_v_Norwich_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Lincoln v Portsmouth (Championship),Championship,1X2_HOME,Home Win,0.0158098934849306,0,Bet365,2026-08-22,Lincoln_v_Portsmouth_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Lincoln v Portsmouth (Championship),Championship,1X2_DRAW,Draw,0.18168162839316582,0,Bet365,2026-08-22,Lincoln_v_Portsmouth_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Lincoln v Portsmouth (Championship),Championship,1X2_AWAY,Away Win,0.8025084781219036,0,Bet365,2026-08-22,Lincoln_v_Portsmouth_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
West Ham v Charlton (Championship),Championship,1X2_HOME,Home Win,0.8096997288171129,0,Bet365,2026-08-22,West_Ham_v_Charlton_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
West Ham v Charlton (Championship),Championship,1X2_DRAW,Draw,0.17830945446848342,0,Bet365,2026-08-22,West_Ham_v_Charlton_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
West Ham v Charlton (Championship),Championship,1X2_AWAY,Away Win,0.011990816714403645,0,Bet365,2026-08-22,West_Ham_v_Charlton_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Preston v Wolves (Championship),Championship,1X2_HOME,Home Win,0.1834778372944641,0,Bet365,2026-08-22,Preston_v_Wolves_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Preston v Wolves (Championship),Championship,1X2_DRAW,Draw,0.26086869460941775,0,Bet365,2026-08-22,Preston_v_Wolves_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Preston v Wolves (Championship),Championship,1X2_AWAY,Away Win,0.5556534680961182,0,Bet365,2026-08-22,Preston_v_Wolves_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,1X2_HOME,Home Win,0.20723031282877608,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,1X2_DRAW,Draw,0.3121959195334635,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,1X2_AWAY,Away Win,0.4805737676377604,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,OVER_1_5,Over 1.5,0.6282713604231425,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,OVER_2_5,Over 2.5,0.34521413918552313,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,OVER_3_5,Over 3.5,0.15776533233814233,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,BTTS_YES,BTTS Yes,0.4053372302457897,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Blackburn v Middlesbrough (Championship),Championship,BTTS_NO,BTTS No,0.5946627697542103,0,Bet365,2026-08-22,Blackburn_v_Middlesbrough_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,1X2_HOME,Home Win,0.5378016980480976,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,1X2_DRAW,Draw,0.25714305000566484,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,1X2_AWAY,Away Win,0.20505525194623753,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,OVER_1_5,Over 1.5,0.7016477293670406,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,OVER_2_5,Over 2.5,0.44020834167964584,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,OVER_3_5,Over 3.5,0.22927335896109285,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,BTTS_YES,BTTS Yes,0.4609914549559888,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Derby v Cardiff (Championship),Championship,BTTS_NO,BTTS No,0.5390085450440112,0,Bet365,2026-08-22,Derby_v_Cardiff_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,1X2_HOME,Home Win,0.5027248647215031,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,1X2_DRAW,Draw,0.25718553293770935,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,1X2_AWAY,Away Win,0.24008960234078752,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,OVER_1_5,Over 1.5,0.7998677277209839,1.28,Bet365,2026-08-22,Wrexham_v_Watford_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,OVER_2_5,Over 2.5,0.5587864355775779,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,OVER_3_5,Over 3.5,0.3349835755998137,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,BTTS_YES,BTTS Yes,0.5798191870752925,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Wrexham v Watford (Championship),Championship,BTTS_NO,BTTS No,0.42018081292470755,0,Bet365,2026-08-22,Wrexham_v_Watford_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,1X2_HOME,Home Win,0.5551278292358717,1.65,Bet365,2026-08-22,Southampton_v_Stoke_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,1X2_DRAW,Draw,0.2535470806211018,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_1X2_DRAW_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,1X2_AWAY,Away Win,0.1913250901430263,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_1X2_AWAY_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,OVER_1_5,Over 1.5,0.7732102590863015,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_OVER_1_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,OVER_2_5,Over 2.5,0.5209764852323856,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_OVER_2_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,OVER_3_5,Over 3.5,0.2991937436776821,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_OVER_3_5_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,BTTS_YES,BTTS Yes,0.5285194537056279,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_BTTS_YES_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Southampton v Stoke (Championship),Championship,BTTS_NO,BTTS No,0.4714805462943721,0,Bet365,2026-08-22,Southampton_v_Stoke_Championship_BTTS_NO_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
Swansea v Sheffield United (Championship),Championship,1X2_HOME,Home Win,0.40254661818892823,0,,2026-08-22,Swansea_v_Sheffield_United_Championship_1X2_HOME_2026-08-22,NO DATA,False,NO DATA — PENDING,,,,football-data.co.uk (no data),,False
